"example_id","language","item","form","query","corpus","year","text","source","function","semantic_tags","syntactic_tags"
154,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1982,"-\" Ich glaube\", sagt eine Studentin der Sozialpädagogik, die sich als linke Sozialdemokratin einstuft und ihre Wahlheimat bei den Grünen gefunden hat,\" daß viele, die nach alternativen Lebensweisen suchen, auch aus der Politik aussteigen. Das finde ich eigentlich negativ, einfach sich aus den Verhältnissen, in denen man lebt, zu lösen und zu sagen:' Das mache ich nicht mehr mit, hier kriege ich keinen Fuß mehr auf die Erde, ich gehe jetzt auf _irgendeine_ Insel, setz 'mich da hin und lass' den lieben Gott einen guten Mann sein. \"- Die Alternativen von heute - sind das die Wandervögel von gestern und vorgestern? ","o.A., Was braut sich da zusammen .., in: Der Spiegel 13.12.1982, S. 146, 148, 150, 152-153, 157, 159, 161 u. 164 ","IR","n-sp","F"
155,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1982,"In der 'Vossischen Zeitung' zieht Alfred Döblin eine » Bilanz der 'Dichterakademie' «. Er fordert ein stärkeres Engagement der Dichter und Schriftsteller für die Republik von Weimar: » Die Institution muß ganz allein und prinzipiell gewillt sein, den Geist dieses Staates bilden zu helfen... Sieht man nicht in Deutschland, wohin man kommt mit der Furcht vor der Gesinnung? Die anderen haben sie, und eines Tages werden diese anderen den anderen nicht erlauben, noch _irgendeine_ Gesinnung zu haben. - Ebenfalls in der 'Vossischen Zeitung' fordert Peter Panther endlich eine Neuausgabe von Georg Christoph Lichtenbergs (1742-1799) gesammelten Werken. ","o.A., Chronik deutscher Zeitgeschichte Band 1, Düsseldorf: Droste 1982, S. 4620 ","AM|AM","NPI|NPI","MP-d|AM"
156,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1982,"Endlich! Dieser ewig lächelnde, leichtsinnige Dilettant hat in sechs Monaten mehr Unheil angerichtet als in so kurzer Zeit _irgendein_ Kanzler vor ihm « (Kessler, Tagebuch). - Der Reichspräsident verlängert durch Verordnung den politischen Burgfrieden bis zum 2.1. 1933. - In seinem Gespräch mit Hindenburg nennt der Zentrumsführer Kaas » das Ziel einer nationalen Konzentration einschließlich der Nationalsozialisten eine Notwendigkeit «. Hugenberg dagegen sagt dem Reichspräsidenten, gegen Hitler » große Bedenken « zu haben. Dingeldey lehnt Hitler als » Mensch von unberechenbarer Art « ab. ","o.A., Chronik deutscher Zeitgeschichte Band 1, Düsseldorf: Droste 1982, S. 5465 ","CO","NPI","co"
157,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1982,"Wenn dieser Kampf sich aber auch gegen wirkliche Künstler richtet, ist das nicht im Interesse des Kulturlebens. Schon weil Künstler, so es auch sei, viel zu rar sind, als daß _irgendein_ Land sich leisten könnte, ohne kulturelle Einbuße auf ihr Wirken zu verzichten. Es muß deshalb klar ausgesprochen werden, daß Männer wie Walter Klemperer, Reinhard usw. ","o.A., Chronik deutscher Zeitgeschichte Band 1 u. 2,1, Düsseldorf: Droste 1982, S. 5740 ","AA","NPI","AA"
672,"German","irgend*","irgend jemand","(placeholder)","(Angelika's data --Tikitu)",1982,"Wenn es dann im letzten Augenblick schiefginge, könne sie damit leben. Im übrigen könne ich mehr aus Assad herausholen als _irgend jemand_ sonst. Widerstrebend stimmte ich zu. ","o.A., \"Ich spielte auf Zeit\", in: Der Spiegel 22.03.1982, S. 158, 160, 162, 165-166, 168, 171, 174, 176, 178, 181 u. 183 ","CO|CO","NPI|NPI","co|M-ab"
673,"German","irgend*","irgend jemand","(placeholder)","(Angelika's data --Tikitu)",1982,"Wir trafen uns kurz vor 10.00 Uhr, entwarfen eine neue Erklärung über den Abbruch der Gespräche und stritten uns einen Augenblick über eine von mir vorgeschlagene Formulierung, wonach Assad zur Fortführung der Gespräche einen Beauftragten nach Washington entsenden werde. Resignierend erklärte Assad: \"Natürlich können wir erklären, daß wir _irgend jemanden_ aus irgendeinem Grunde nach Washington schicken. Aber was wir hier nicht schaffen konnten, könnte ein einzelner in Washington auch nicht schaffen. ","o.A., \"Ich spielte auf Zeit\", in: Der Spiegel 22.03.1982, S. 158, 160, 162, 165-166, 168, 171, 174, 176, 178, 181 u. 183 ","UN","",""
158,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Das sagt ja auch einiges darüber aus, in welchen Zustand die Menschheit gelangt ist. Es ist also bedauerlich, daß dies der entscheidende Faktor ist, und daß nicht _irgendeine_ rationalere Form der Überlegung und der Reflexion den Ausschlag gegeben hat. Und daß nicht eine kollektive Form der Sicherheit in einer anderen Form gefunden wurde. ","o.A., Feierlichkeiten zum 20. Jahrestag des deutsch-französischen Vertrags [22.01.83], in: Archiv der Gegenwart 53 (1983), S. 26303 ","AM","NPI","AM"
159,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"pEr fuhr fort: Getreu seinem jahrhundertealten Streben nach Frieden, nimmt Costa Rica als souveräner Staat gegenüber der internationalen Gemeinschaft die Rechte wahr, die sich aus seinem neuen Status der immerwährenden Neutralität ergeben. Wir versprechen, niemals einen Krieg zu beginnen; keinerlei Gewalt anzuwenden-- auch nicht militärische Drohungen oder Repressionen; uns nicht an einem Krieg zwischen dritten Staaten zu beteiligen; unsere Neutralität und Unabhängigkeit mit allen denkbaren materiellen, gesetzlichen, politischen und moralischen Mitteln zu verteidigen sowie eine neutrale Außenpolitik zu verfolgen, damit wir weder tatsächlich noch dem Anschein nach in _irgendeinen_ militärischen Konflikt verwickelt werden. Darüber hinaus erweitern wir unsere Pflichten als Staat mit immerwährender Neutralität auch auf bewaffnete Konflikte innerhalb von Staaten. ","o.A., Immerwährende Neutralität erklärt [17.11.83], in: Archiv der Gegenwart 53 (1983), S. 27176 ","AM","NPI","AM"
160,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Der ägyptisch-israelische Friedensvertrag bleibe der Eckstein des gesamten Friedensprozeßes im Nahen Osten, und die US-Initiative vom 1. September sei der beste Weg, um die Vereinbarungen von Camp David und damit die Resolutionen 242 und 338 des UN-Sicherheitsrats zu realisieren (13844 B/ 1, 18299 A/ 4B). - Ein Sprecher der US-Regierung sagte ergänzend, die engere Zusammenarbeit der USA mit Israel enthalte eine Botschaft für Syrien, die UdSSR und andere Staaten in der Region. Dies sei aber keine \"Botschaft der Drohung gegen _irgendeine_ arabische Regierung\". Auch werde die erwähnte Kooperation in der arabischen Welt nicht als neues Phänomen betrachtet. Die Befürchtungen der Araber im Hinblick auf die besetzten Gebiete seien sehr real; SHAMIR habe seine Ablehnung der REAGAN-Initiative nicht wiederholt. ","o.A., Ministerpräsident Shamir in den USA [01.12.83], in: Archiv der Gegenwart 53 (1983), S. 27220 ","AA","NPI","AA"
161,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Die Lippen, die sich vor Härte zusammengepreßt und zu dünnen Strichen verengt haben, verraten die welterfahrene Seite bei den Betrogenen. Schon manche Kinder, denen das Leben übel mitgespielt hat, haben diese bitter knappen Münder, denen man so schwer noch _irgendeine_ Zustimmung zu etwas Gutem ablisten kann. Das Mißtrauen ist die Intelligenz der Benachteiligten. ","Sloterdijk, Peter, Kritik der zynischen Vernunft Band 1, Frankfurt: Suhrkamp 1983, S. 274 ","AA|AA","NPI|NPI","M-ab|AA"
162,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Das ist, wenn man Lust auf einen Mann hat, Madame! Nicht auf _irgendeinen_ . Auf den! ","Brückner, Christine, Wenn du geredet hättest, Desdemona, Hamburg: Hoffmann und Campe 1983, S. 14 ","IND","FC","AM"
163,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Ihr Betrug liegt - wieder - im Subjektbegriff. Seine Heroik ist nichts als Weigerung, _irgendeine_ Not und ein Leid als » eigenes « zu begreifen. Das Ich wird heroisch, weil es zu feige ist, schwach zu sein. ","Sloterdijk, Peter, Kritik der zynischen Vernunft Band 2, Frankfurt: Suhrkamp 1983, S. 811 ","AA","NPI","AA"
164,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Darin war ein Vernunftanteil, der bis heute nicht zu übersehen ist. Zu keiner Zeit funktionierte die Transmission _irgendeines_ politischen Willens - » Wählerauftrag « - in Regierungspolitik so, daß zwischen den Wählern und den Gewählten zuverlässige Loyalitäten sich hätten herstellen können. Die » Politisierung « der Massen war von Anfang an begleitet von einer unterschwelligen Antipolitik und stand unter dem Vorzeichen der Enttäuschung, der Verwirrung, des Ressentiments und der Angstwut sowie einer tiefgehenden Spaltung zwischen liberalem Verfassungsgeist und reaktionärem Staatsapparat. ","Sloterdijk, Peter, Kritik der zynischen Vernunft Band 2, Frankfurt: Suhrkamp 1983, S. 878 ","AA","NPI","AA"
165,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Brecht läßt Sexualität und Dichtung in imaginären Strömen ineinander übergehen. Hat Baal sich » _irgendeine_ « von der Straße herauf in seine Kammer geschleppt, mit der Begründung: » Es ist auch Frühjahr. Es mußte etwas Weißes in diese verfluchte Höhle. ","Sloterdijk, Peter, Kritik der zynischen Vernunft Band 2, Frankfurt: Suhrkamp 1983, S. 904 ","UN|UN","",""
166,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1983,"Das Fahnentuch zittert vor Freude über diesen Akt. Dieses Zittern kommt noch fünf Mal über sie, auch die Vorstände der anderen sechs Ortsgruppen überreichen der Bossdomer Fahne je einen weiteren Fahnennagel, und die Fahne ist, bevor sie noch in _irgendeine Schlacht_ gezogen ist, schon reichlich dekoriert. Auch das ist üblich, wie ich später erkennen werde, auch das ist Schablone. ","Strittmatter, Erwin, Der Laden, Berlin: Aufbau-Verl. 1983, S. 481 ","AA","NPI","AA"
167,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Im Unterschied zu den USA verfüge die UdSSR über keinen Angriffsflugzeugträger. Ihre Flugzeugträger stellen lediglich ein Mittel zur Bekämpfung von U-Booten dar und schaffen keine Gefahr für das Territorium _irgendeines_ Staates. Darin kommt ebenfalls der Verteidigungscharakter der sowjetischen Militärdoktrin zum Ausdruck. ","o.A., Die Abrüstungspolitik der USA und der UdSSR; die sowjetische Militärmacht 1984: neue Vorstöße bei C-Waffen und den MBFRGesprächen [19.04.84], in: Archiv der Gegenwart 54 (1984), S. 27607 ","AA","NPI","AA"
168,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Zugleich halte es aber an den Beschlüssen der arabischen Gipfelkonferenzen und dem Bemühen fest, die Einheit der arabischen Staaten zu erhalten. Wenn daher _irgendein_ arabischer Bruderstaat beabsichtigt, einen Beschluß zu treffen oder eine Änderung seiner Haltung vorzunehmen, die das allgemeine Interesse... berührt, dann sollte er Konsultationen mit seinen Bruderstaaten durch einen arabischen Gipfel aufnehmen, auf dem er seine Ansichten darlegen könnte. .\" (mdw) - Das Präsidialamt in Kairo veröffentlichte ein Communiqué, in dem es heißt, Ägypten begrüße die Wiederherstellung der vollen diplomatischen Beziehungen mit Jordanien als wichtigen Schritt zur Festigung der arabischen Solidarität. ","o.A., Wiederaufnahme der Beziehungen [25.09.84], in: Archiv der Gegenwart 54 (1984), S. 28085 ","CA","NPI","ca"
169,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Unter den Titeln Individuum und Individualität ist eine lange und bedeutungsschwere Geschichte aufgelaufen, die wir hier nur ganz knapp und nur zur Klärung grundlegender Optionen skizzieren können. Schon die spätmittelalterliche Frage nach dem, was die Individualität eines Individuums eigentlich sei, hatte zu Resultaten geführt, an die wir direkt anknüpfen können -. Es konnte sich offensichtlich nicht um _irgendeine_ zusätzliche Qualität handeln und ebensowenig um eine von außen zugewiesene Bestimmung. Vielmehr mußte das Individuum als durch sich selbst individualisiert begriffen werden, und in der Individuation lag dann, daß eben dies eine Differenz zu allem anderen ausmache. ","Luhmann, Niklas, Soziale Systeme, Frankfurt a.M.: Suhrkamp 1984, S. 348 ","AM|AM","NPI|NPI","MP-e|AM"
170,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Ferner wird Zeit in sich selbst reflexiv, jeder Moment wird zum Träger eigener Zeithorizonte, jede Epoche wird durch eine eigene, nur für sie geltende Zukunft und Vergangenheit historisch individualisiert. Der Verzicht auf jeden Richtliniencharakter der Zeit bedeutet nun auch: daß Zeit sehr viel komplexer begriffen werden kann; daß aber andererseits fraglich wird, ob das, was an ihr selbst sicher ist, noch _irgendeine_ Relevanz hat. Auch jetzt braucht man noch Kalender - aber nicht mehr, um wissen zu können -, was zu bestimmten Zeitpunkten zu tun ist -, sondern um verabreden zu können -, was zu bestimmten Zeitpunkten zu tun ist. ","Luhmann, Niklas, Soziale Systeme, Frankfurt a.M.: Suhrkamp 1984, S. 426 ","Q","NPI","Q"
171,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Es gibt Änderungen, es gibt in Systemen Spezialsensibilisierung für Änderungen, und es gibt daher für einige Systeme Zeit im Sinne eines Aggregatbegriffs für alle Änderungen. Wir lassen offen, was Zeit » ist «, weil man bezweifeln kann, ob _irgendein_ Begriff von Zeit, der über das bloße Faktum des Sichänderns hinausgreift, ohne Systemreferenz festgelegt werden kann. Andererseits wird uns ein bloß chronologischer Zeitbegriff im Sinne eines Maßes von Bewegung im Hinblick auf ein Früher und ein Später nicht genügen, weil er die Probleme, die Systeme in der Zeit und mit der Zeit haben, nicht ausreichend rekonstruieren kann. ","Luhmann, Niklas, Soziale Systeme, Frankfurt a.M.: Suhrkamp 1984, S. 70 ","AA","NPI","AA"
172,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1984,"Seit Wochen plane ich den rettenden Krieg. Nicht _irgendeinen_ , den ich etwa noch gewinne - nein, ich muß mir alle zum Feind machen. Da bin ich mittels diplomatischer Intrigen und nichterfüllter Handelsverträge gerade dabei. ","Rathenow, Lutz, Schlachthofmonolog zwei, in: ders., Die lautere Bosheit, Remchingen: Maulwurf 1992 [1984], S. 52-55 ","UN","Unc","AM"
173,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Am 18. Januar teilte das US-Außenministerium mit, daß die Vereinigten Staaten die weitere Mitwirkung bei dem von Nicaragua vor dem Internationalen Gerichtshof in Den Haag angestrengten Verfahren (28283 A) ablehnten, da es bei diesem Prozeß um politische Fragen gehe, die nicht in die Zuständigkeit _irgendeines_ Gerichts fielen. Kurz darauf wurde mitgeteilt, daß die amerikanischnicaraguanischen Gespräche in Manzanillo (Mexico) über den Abbau der Spannungen unterbrochen würden, da sie in viereinhalb Monaten und 9 Runden keine substantiellen Fortschritte erbracht hätten. ","o.A., Rückzug aus dem Haager Prozeß [18.01.85], in: Archiv der Gegenwart 55 (1985), S. 28396","AM","NPI","AM"
174,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Ich muß gestehen, daß bei aller Freude über die Heimkehr unserer Soldaten Wut darüber herrscht, daß wir diese mörderischen Terroristen freilassen müssen. Ich darf hinzufügen, daß, wenn _irgendeine_ der Terror-Organisationen darin einen einfachen Weg sehen und Pläne in bezug auf weitere israelische Soldaten schmieden sollte, zumindest ich nicht zögern werde, der israelischen Regierung zu empfehlen, alle jene festzunehmen, die freigelassen wurden und in dem von uns kontrollierten Gebiet blieben... Vier Soldaten, die nach einem Einsatz (im Libanon) nicht zurückkehrten, bleiben vermißt. Man weiß nichts über ihren Verbleib. ","o.A., Gefangenenaustausch in Genf [20.05.85], in: Archiv der Gegenwart 55 (1985), S. 28779 ","CA","NPI","ca"
175,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Wem es ernst damit ist, der könnte in einem Schulchor oder in einer Singegruppe mitarbeiten. Und dann wäre es ganz gut, _irgendein_ Instrument zu erlernen. In den Kreis- und Bezirksstädten gibt es Musikschulen. ","Teuschler, Lilian, nl-Quasselstunde mit Steffen, in: Neues Leben (1985) Nr. 6, S. 16-17 ","FC|FC","FC|FC","MP-d|M-te"
176,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Bereits am 1/ VIII hatte ERALP die Schaffung eines Ministeriums für die Ägäis durch PAPANDREOU kritisiert und erklärt: \"Wenn internationale Probleme durch die Schaffung von Ministerien gelöst werden könnten, würden alle Länder für eine solche Lösung optieren. Der einzige Weg zur Beilegung des Problems sei ein türkisch-griechischer Dialog (AP, Xinhua). - 6/ VIII: Premierminister David LANGE erklärt in einem Zeitungsinterview: \"Neuseeland ist in keiner Weise in _irgendeine_ militärische Operation gegen Bürger der Philippinen verwickelt und wird sicherlich niemals eine militärische Intervention irgendeines Landes in den Philippinen unterstützen. Früher habe Neuseeland allerdings von Zeit zu Zeit philippinische Militärs ausgebildet. ","o.A., Berichtszeitraum August [09.09.85], in: Archiv der Gegenwart 55 (1985), S. 29124 ","AA","NPI","AA"
177,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Entscheidend sei der starke Wunsch nach verbesserten Beziehungen. Wir waren nicht auf _irgendeine_ Art illusionärer Entspannung aus. Wir können uns nicht mit kosmetischen Verbesserungen zufriedengeben, die die Bewährungsprobe der Zeit nicht bestehen würden. ","o.A., Genfer Gipfelkonferenz [21.11.85], in: Archiv der Gegenwart 55 (1985), S. 29375 ","AM","NPI","AM"
178,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Auf allen vieren kroch er aus dem Stollen. Draußen war _irgendeine_ Tageszeit, meistens die be- ginnende oder die endende Nacht, aber selbst bei Mitternacht stach ihm die Helligkeit des Sternenlichts wie Nadeln in die Augen. Die Luft erschien ihm staubig, raß, lungenbrennend, die Landschaft hart, er stieß sich an den Steinen. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 167 ","IR","co-v","quan"
179,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Am dritten Tag seiner Reise geriet er ins olfaktorische Gravitationsfeld von Orléans. Lange noch bevor _irgendein_ sichtbares Zeichen auf die Nähe der Stadt hindeutete, gewahrte Grenouillle die Verdichtung des Menschlichen in der Luft und entschloß sich, entgegen seiner ursprünglichen Absicht, Orléans zu meiden. Er wollte sich die frischgewonnene Atemfreiheit nicht schon so bald wieder vom stickigen Menschenklima verderben lassen. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 149 ","AA","NPI","AA"
180,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Viel sah er nicht im vorüberfliegenden Kerzenlicht, nur kurz den Schatten des Kontors mit der Waage, die beiden Reiher über dem Becken, einen Sessel für die Kunden, die dunklen Regale an den Wänden, das kurze Aufblinken von Messinggerät und weißen Etiketten auf Gläsern und Tiegeln; und er roch auch nicht mehr, als er schon von der Straße her gerochen hatte. Aber er spürte sofort den Ernst, der in diesen Räumen herrschte, fast möchte man sagen, den heiligen Ernst, wenn das Wort » heilig « für Grenouille _irgendeine_ Bedeutung besessen hätte; den kalten Ernst spürte er, die handwerkliche Nüchternheit, den trockenen Geschäftssinn, die an jedem Möbel, an jedem Gerät, an den Bottichen und Flaschen und Töpfen klebten. Und während er hinter Baldini herging, in Baldinis Schatten, denn Baldini nahm sich nicht die Mühe, ihm zu leuchten, überkam ihn der Gedanke, daß er hierhergehöre und nirgendwo anders hin, daß er hier bleiben werde, daß er von hier die Welt aus den Angeln heben würde. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 89 ","CA","NPI","ca"
181,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Und eines Tages würde die letzte greise Herzogin gestorben sein und damit seine letzte Kundin. Und dann würde er selbst ein Greis sein und würde sein Haus verkaufen müssen, an Pélissier oder an _irgendeinen_ anderen dieser aufstrebenden Händler, vielleicht bekäme er noch ein paar tausend Livre dafür. Und würde ein, zwei Koffer packen und mit seiner alten Frau, wenn die bis dahin noch nicht tot war, nach Italien reisen. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 84 ","FC","FC","MN-d"
182,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"In den Salons palaverte man nur noch über Kometenbahnen und Expeditionen, über Hebelkraft und Newton, über Kanalbau, Blutkreislauf und den Durchmesser des Erdballs. Und selbst der König ließ sich _irgendeinen_ neumodischen Unsinn vorführen, eine Art künstliches Gewitter namens Elektrizität: Im Angesicht des ganzen Hofes rieb ein Mensch an einer Flasche, und es funkte, und Seine Majestät, so hört man, zeigte sich tief beeindruckt. Unvorstellbar, daß sein Urgroßvater, der wahrhaft große Ludwig, unter dessen segensreicher Herrschaft Baldini lange Jahre noch das Glück hatte gelebt zu haben, eine so lächerliche Demonstration vor seinen Augen geduldet hätte! ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 75 ","SU","Epi",""
183,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Eine halbe Stunde später schlug die Magd in der Küche Feuer. Als sie vor das Haus trat, um Holz zu holen, sah sie die angelehnte Leiter, war aber noch zu verschlafen, sich _irgendeinen_ Reim darauf zu machen. Kurz nach sechs ging die Sonne auf. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 280 ","AA","NPI","AA"
184,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Und neuerdings - er nahm es mit Unbehagen wahr -, abends beim Zubettbringen oder manchmal morgens, wenn er ging, um sie zu wecken, und sie lag noch schlafend, wie von Gotteshänden hingelegt, und durch den Schleier ihres Nachtgewands drückten sich die Formen ihrer Hüften und ihrer Brüste ab, und aus dem Geviert von Busen, Achselschwung, Ellenbogen und glattem Unterarm, in das sie ihr Gesicht gelegt hatte, stieg ihr ausgestoßner Atem ruhig und heiß... - da ballte es sich ihm elend im Magen, und die Kehle wurde ihm eng, und er schluckte, und, weiß Gott! er verfluchte sich, daß er der Vater dieser Frau war und nicht ein Fremder, nicht _irgendein_ Mann, vor dem sie so läge wie jetzt vor ihm, und der sich ohne Bedenken an sie, auf sie, in sie legen könnte mit all seiner Begehrlichkeit. Und der Schweiß brach ihm aus, und seine Glieder zitterten, indes er diese grauenvolle Lust in sich erwürgte und sich hinabbeugte zu ihr, um sie mit keuschem väterlichem Kuß zu wecken. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 255 ","IND","FC","AM"
185,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Damit ließ es Grenouille bewenden. Er verzichtete darauf, sich _irgendeines_ lebenden Menschen im ganzen zu bemächtigen und ihn parfümistisch zu verarbeiten. So etwas wäre immer mit Risiken verbunden gewesen und hätte keine neuen Erkenntnisse gebracht. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 239 ","AA","NPI","AA"
186,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Ich bin überzeugt, daß es zu den elementaren Gepflogenheiten unserer innerakademischen Demokratie gehört, daß ein jeder das Recht hat, sich zu äußern, aber auch voll verantwortlich für das ist, was er meint sagen zu müssen. Das kann man jetzt nicht an _irgendeine_ Leitung oder an irgendwelche Organisatoren oder gar an den Präsidenten der Akademie delegieren. Daß man dann - das halte ich für ganz legitim und normal -, wenn man anderer Auffassung ist, sich dazu äußern kann, wenn man meint, daß man es tun soll: bitte schön, dazu ist die Tribüne da. ","Wolf, Konrad, Das Gemeinsame, in: Sinn und Form 37 (1985) Nr. 2, S. 329-331 ","AM|AM","NPI|NPI","MP-d|AM"
188,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Lieblingsbeschäftigung - Nur ganz wenige Sonderlinge haben, um im modernen Jargon zu sprechen, » Nullbock « auf nichts. Also: Fast jeder von uns hat _irgendeine_ Arbeit, ein bestimmtes Arbeitsgebiet zumindest, dem er sich besonders gerne widmet. Und wenn es keine ausgeprägte Freude an einer bestimmten Arbeit ist, so ist es vielleicht die Freude an einer bestimmten Freizeitbeschäftigung, und wehe, jemand findet diese Tätigkeit » saudumm «, » entnervend «, » unnütz « oder in irgendeiner anderen Wortwahl negativ und äußert das uns gegenüber. ","Commer, Heinrich, Managerknigge, Düsseldorf u.a.: Econ-Verlag 1985, S. 5224 ","IR","co-v","quan"
189,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Er überließ es den anderen Gesellen, seine Gesellschaft fad und unergiebig zu finden. Er war ein Meister in der Kunst, Langeweile zu verbreiten und sich als unbeholfenen Trottel zu geben-freilich nie so übertrieben, daß man sich mit Genuß über ihn lustig machen oder ihn als Opfer für _irgendeinen_ der derben Zunftspäße gebrauchen hätte können. Es gelang ihm, als vollständig uninteressant zu gelten. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 231 ","AA","NPI","AA"
191,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Gar nix is klar. Wer sagt mir denn, ob dein Kopf nicht _irgendeine_ Geschichte zusammenbaut. Fang mal an. ","Arjouni, Jakob, Happy birthday, Türke!, Hamburg: Buntbuch 1985, S. 47 ","Q|Q","NPI|NPI","AM|Q"
192,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Jetzt erst merkte ich, wieviel Hoffnung ich in diese Vermutung gesetzt hatte, ohne den kleinsten Anhaltspunkt zu besitzen. Wie wenn man den ganzen Abend lang in der Kneipe sitzt und an einem genau konstruierten Bierdeckelhaus baut; gerade wenn man den letzten Pappdeckel drauflegen will, kommt _irgendein_ Fettwanst, torkelt gegen den Tisch und grummelt eine Entschuldigung. Man sitzt vor dem zusammengestürzten Haufen und möchte dem Trottel den Kiefer brechen. ","Arjouni, Jakob, Happy birthday, Türke!, Hamburg: Buntbuch 1985, S. 73 ","IR","n-sp","HY"
193,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Futts Metzgerfigur stand wartend neben der Aufzugstür. Und neben ihm ein schmächtiges Bürschchen, das _irgendeinen_ Satz verschluckte, als es mich erblickte. Ich mußte lachen. ","Arjouni, Jakob, Happy birthday, Türke!, Hamburg: Buntbuch 1985, S. 81","SU","Epi",""
195,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Wahrscheinlich war es derselbe, der Ahmed Hamul umgebracht hatte. » Besitzt du _irgendeine_ Tageszeitung? - » Hast du vor, länger hier zu bleiben? ","Arjouni, Jakob, Happy birthday, Türke!, Hamburg: Buntbuch 1985, S. 102 ","Q","NPI","Q"
196,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Das Essen war auskömmlicher. Grimal hielt ihn nicht mehr wie _irgendein_ Tier, sondern wie ein nützliches Haustier. Als er zwölf Jahre alt war, gab ihm Grimal den halben Sonntag frei, und mit dreizehn durfte er sogar wochentags am Abend nach der Arbeit eine Stunde lang weggehen und tun, was er wollte. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 43 ","IND","FC","AM"
197,"German","irgend*","irgendein","(placeholder)","(Angelika's data --Tikitu)",1985,"Und er lächelte dabei und war sehr zufrieden. Er sah ganz unschuldig aus, wie _irgendein_ Mensch, der glücklich ist. Eine Weile lang blieb er so sitzen, in andächtiger Ruhe, und atmete die weihrauchsatte Luft in tiefen Zügen ein. ","Süskind, Patrick, Das Parfum, Zürich: Diogenes 1985, S. 199 ","UN","",""
